epoch,train_loss,test_loss,train_accuracy,test_accuracy
42,0.9529,1.0554,0.2597054886211513,0.24269005847953215
43,0.9314,1.0372,0.2797858099062918,0.2046783625730994
44,0.9525,1.0527,0.24096385542168675,0.1871345029239766
45,0.9522,1.0772,0.2543507362784471,0.18128654970760233
46,0.9444,1.0611,0.2797858099062918,0.1476608187134503
47,0.9844,1.0591,0.2757697456492637,0.20906432748538012
48,0.9495,1.0667,0.27309236947791166,0.13596491228070176
49,0.9486,1.0544,0.2838018741633199,0.21783625730994152
50,0.9374,1.0628,0.24765729585006693,0.2573099415204678
51,0.9507,1.0588,0.24497991967871485,0.19444444444444445
52,0.9397,1.0716,0.26238286479250333,0.19444444444444445
53,0.9216,1.0499,0.2637215528781794,0.2222222222222222
54,0.9468,1.0812,0.2556894243641232,0.20175438596491227
55,0.947,1.0601,0.285140562248996,0.22660818713450293
56,0.9605,1.0969,0.2838018741633199,0.19298245614035087
57,0.9436,1.0691,0.2797858099062918,0.20614035087719298
58,0.9357,1.0663,0.2757697456492637,0.2236842105263158
59,0.9406,1.0616,0.285140562248996,0.21637426900584794
60,0.9121,1.0575,0.3119143239625167,0.2573099415204678
61,0.949,1.0732,0.29049531459170014,0.18421052631578946
62,0.9398,1.0667,0.29049531459170014,0.20175438596491227
63,0.9537,1.0498,0.26639892904953144,0.1915204678362573
64,0.9337,1.0699,0.26506024096385544,0.17690058479532164
65,0.9071,1.0542,0.2757697456492637,0.2573099415204678
66,0.954,1.0662,0.2824631860776439,0.24707602339181287
67,0.943,1.052,0.2677376171352075,0.19883040935672514
68,0.9336,1.1202,0.2677376171352075,0.22076023391812866
69,0.9769,1.0848,0.2556894243641232,0.2236842105263158
70,0.9581,1.0595,0.250334672021419,0.20906432748538012
71,0.9214,1.0839,0.30254350736278446,0.22076023391812866
72,0.9636,1.0949,0.26907630522088355,0.195906432748538
73,0.9317,1.0538,0.2677376171352075,0.23538011695906433
74,0.9522,1.049,0.23694779116465864,0.23538011695906433
75,0.925,1.0723,0.28112449799196787,0.22076023391812866
76,0.9375,1.0664,0.2463186077643909,0.21637426900584794
77,0.9003,1.058,0.2824631860776439,0.22660818713450293
78,0.9586,1.0476,0.2556894243641232,0.22953216374269006
79,0.9308,1.0369,0.2878179384203481,0.22953216374269006
80,0.9334,1.0598,0.2797858099062918,0.22660818713450293
81,0.9402,1.0864,0.29451137884872824,0.19444444444444445
82,0.9313,1.0501,0.2757697456492637,0.23538011695906433
83,0.9367,1.0845,0.2971887550200803,0.24853801169590642
84,0.947,1.0547,0.30120481927710846,0.24561403508771928
85,0.912,1.0787,0.2784471218206158,0.22660818713450293
86,0.923,1.0788,0.3078982597054886,0.27631578947368424
87,0.937,1.0703,0.3038821954484605,0.2222222222222222
88,0.9348,1.1035,0.3078982597054886,0.22514619883040934
89,0.946,1.0953,0.26238286479250333,0.18128654970760233
90,0.9464,1.0695,0.25301204819277107,0.20906432748538012
91,0.9143,1.0408,0.2824631860776439,0.2149122807017544
92,0.9694,1.0671,0.26907630522088355,0.26169590643274854
93,0.9242,1.0902,0.2998661311914324,0.22953216374269006
94,0.9219,1.1072,0.30254350736278446,0.2236842105263158
95,0.9404,1.0761,0.2556894243641232,0.20760233918128654
96,0.925,1.122,0.24230254350736277,0.1739766081871345
97,0.9096,1.0845,0.2797858099062918,0.19883040935672514
98,0.9197,1.0802,0.3119143239625167,0.19005847953216373
99,0.9101,1.076,0.26104417670682734,0.18567251461988304
100,0.9459,1.1131,0.24096385542168675,0.18421052631578946
101,0.9393,1.0416,0.28647925033467203,0.18421052631578946
102,0.9357,1.0781,0.2891566265060241,0.20175438596491227
103,0.9459,1.0843,0.30120481927710846,0.24853801169590642
104,0.9195,1.1071,0.27309236947791166,0.195906432748538
105,0.9183,1.0781,0.2824631860776439,0.1695906432748538
106,0.9383,1.0699,0.26907630522088355,0.20906432748538012
107,0.9193,1.0531,0.27710843373493976,0.20614035087719298
108,0.9214,1.1098,0.24765729585006693,0.19883040935672514
109,0.9651,1.1163,0.22088353413654618,0.17982456140350878
110,0.9239,1.0739,0.2824631860776439,0.21637426900584794
111,0.9422,1.0993,0.2543507362784471,0.22953216374269006
112,0.9157,1.0658,0.2677376171352075,0.22076023391812866
113,0.9225,1.0842,0.2757697456492637,0.20760233918128654
114,0.925,1.0776,0.27309236947791166,0.2134502923976608
115,0.9389,1.1042,0.2717536813922356,0.20029239766081872
116,0.8918,1.0816,0.2998661311914324,0.23830409356725146
117,0.9051,1.093,0.2891566265060241,0.1783625730994152
118,0.8984,1.0648,0.26506024096385544,0.18567251461988304
119,0.9103,1.1334,0.2891566265060241,0.2149122807017544
120,0.935,1.0937,0.2998661311914324,0.2324561403508772
121,0.9255,1.0758,0.2637215528781794,0.1915204678362573
122,0.9379,1.0866,0.3119143239625167,0.19883040935672514
123,0.9609,1.0955,0.27041499330655955,0.20175438596491227
124,0.918,1.0793,0.285140562248996,0.21783625730994152
125,0.9227,1.0818,0.31057563587684067,0.19736842105263158
126,0.9296,1.0965,0.2878179384203481,0.24561403508771928
127,0.9293,1.0651,0.31593038821954483,0.2807017543859649
128,0.917,1.1007,0.30254350736278446,0.1915204678362573
129,0.9031,1.0708,0.2677376171352075,0.20029239766081872
130,1.049,1.1185,0.27041499330655955,0.13742690058479531
131,0.9078,1.055,0.23694779116465864,0.20175438596491227
132,0.9363,1.091,0.28647925033467203,0.21929824561403508
133,0.9503,1.068,0.29049531459170014,0.23830409356725146
134,0.9441,1.1006,0.27309236947791166,0.21783625730994152
135,0.9341,1.1012,0.2543507362784471,0.18567251461988304
136,0.9233,1.0731,0.2597054886211513,0.195906432748538
137,0.9377,1.0777,0.2918340026773762,0.25146198830409355
138,0.9514,1.0788,0.2717536813922356,0.2149122807017544
139,0.9055,1.0836,0.2757697456492637,0.19736842105263158
140,0.9543,1.0567,0.29852744310575635,0.2134502923976608
141,0.9438,1.1,0.2677376171352075,0.20760233918128654
142,0.9094,1.0936,0.26639892904953144,0.2573099415204678
143,0.8913,1.0739,0.2838018741633199,0.2412280701754386
144,0.8871,1.1016,0.2878179384203481,0.21052631578947367
145,0.8946,1.1267,0.26907630522088355,0.19444444444444445
146,0.9612,1.1393,0.2637215528781794,0.20906432748538012
147,0.9069,1.0704,0.2744310575635877,0.20614035087719298
148,0.8922,1.076,0.31057563587684067,0.20029239766081872
149,0.9209,1.119,0.30254350736278446,0.20760233918128654
150,0.9181,1.1071,0.285140562248996,0.21198830409356725
151,0.9266,1.1031,0.2717536813922356,0.16374269005847952
152,0.9127,1.092,0.2998661311914324,0.21198830409356725
153,0.9315,1.1014,0.27710843373493976,0.1871345029239766
154,0.8817,1.1021,0.26907630522088355,0.19298245614035087
155,0.9081,1.1098,0.2583668005354752,0.18421052631578946
156,0.9201,1.106,0.26104417670682734,0.19736842105263158
157,0.9206,1.0974,0.29049531459170014,0.23830409356725146
158,0.9024,1.0617,0.29451137884872824,0.20175438596491227
159,0.8989,1.0941,0.29852744310575635,0.17982456140350878
160,0.907,1.1184,0.2637215528781794,0.2046783625730994
161,0.8911,1.0835,0.2838018741633199,0.20906432748538012
162,0.8795,1.1495,0.2891566265060241,0.22660818713450293
163,0.9201,1.1145,0.31459170013386883,0.2236842105263158
164,0.8951,1.0468,0.30522088353413657,0.2543859649122807
165,0.9029,1.0645,0.3092369477911647,0.1915204678362573
166,0.9047,1.1223,0.30254350736278446,0.24561403508771928
167,0.9014,1.0622,0.2931726907630522,0.2134502923976608
168,0.8886,1.1361,0.285140562248996,0.20614035087719298
169,0.9179,1.1381,0.30522088353413657,0.23976608187134502
170,0.9163,1.1292,0.2891566265060241,0.2309941520467836
171,0.9016,1.1034,0.2971887550200803,0.21198830409356725
172,0.8995,1.1127,0.2744310575635877,0.14619883040935672
173,0.896,1.1553,0.2998661311914324,0.21783625730994152
174,0.9207,1.1479,0.29049531459170014,0.17543859649122806
175,0.8906,1.1191,0.26907630522088355,0.21637426900584794
176,0.8977,1.1156,0.2998661311914324,0.20906432748538012
177,0.9169,1.1641,0.3092369477911647,0.22953216374269006
178,0.9043,1.113,0.30120481927710846,0.17982456140350878
179,0.8919,1.0872,0.30655957161981257,0.1871345029239766
180,0.8418,1.1636,0.3427041499330656,0.19736842105263158
181,0.8856,1.1481,0.30655957161981257,0.22807017543859648
182,0.8913,1.1085,0.3038821954484605,0.2236842105263158
183,0.8931,1.1212,0.3038821954484605,0.19444444444444445
184,0.8796,1.0886,0.2878179384203481,0.21052631578947367
185,0.9023,1.1754,0.2958500669344043,0.2236842105263158
186,0.8999,1.1273,0.33467202141900937,0.195906432748538
187,0.9127,1.0953,0.27710843373493976,0.1827485380116959
188,0.9235,1.0751,0.24497991967871485,0.24707602339181287
189,0.9125,1.0967,0.28112449799196787,0.22807017543859648
190,0.9336,1.1054,0.27309236947791166,0.20321637426900585
191,0.9041,1.1184,0.26104417670682734,0.23684210526315788
192,0.8835,1.0534,0.2971887550200803,0.2324561403508772
193,0.8992,1.1256,0.2958500669344043,0.20614035087719298
194,0.9036,1.1046,0.29852744310575635,0.24269005847953215
195,0.915,1.1011,0.2971887550200803,0.2149122807017544
196,0.8791,1.1161,0.2918340026773762,0.22953216374269006
197,0.8972,1.0564,0.2797858099062918,0.25584795321637427
198,0.9017,1.1191,0.3038821954484605,0.22807017543859648
199,0.8804,1.0808,0.285140562248996,0.23538011695906433
200,0.8764,1.1045,0.2998661311914324,0.23391812865497075
201,0.9119,1.1127,0.2918340026773762,0.260233918128655
202,0.8897,1.0833,0.2757697456492637,0.24415204678362573
203,0.8889,1.0739,0.3119143239625167,0.22953216374269006
204,0.8888,1.093,0.31459170013386883,0.20029239766081872
205,0.8793,1.1179,0.3386880856760375,0.21929824561403508
206,0.897,1.1302,0.30522088353413657,0.21198830409356725
207,0.888,1.1003,0.31860776439089694,0.23684210526315788
208,0.8832,1.1319,0.29852744310575635,0.2573099415204678
209,0.8945,1.132,0.2958500669344043,0.22076023391812866
210,0.871,1.1233,0.2891566265060241,0.21929824561403508
211,0.889,1.1614,0.30655957161981257,0.21783625730994152
212,0.9055,1.1186,0.2971887550200803,0.23538011695906433
213,0.8685,1.1622,0.321285140562249,0.2149122807017544
214,0.9466,1.1438,0.2637215528781794,0.26608187134502925
215,0.9177,1.1556,0.29852744310575635,0.2046783625730994
216,0.8897,1.1206,0.28647925033467203,0.24707602339181287
217,0.9243,1.1719,0.30120481927710846,0.21637426900584794
218,0.9207,1.15,0.2717536813922356,0.19883040935672514
219,0.9133,1.1307,0.285140562248996,0.19298245614035087
220,0.8653,1.1153,0.2797858099062918,0.1871345029239766
221,0.8831,1.1719,0.3078982597054886,0.195906432748538
222,0.8499,1.1861,0.2998661311914324,0.18421052631578946
223,0.8751,1.1764,0.3427041499330656,0.23538011695906433
224,0.893,1.2056,0.3038821954484605,0.18567251461988304
225,0.9085,1.1946,0.31459170013386883,0.260233918128655
226,0.8982,1.1105,0.2998661311914324,0.22514619883040934
227,0.8876,1.1382,0.2958500669344043,0.22953216374269006
228,0.8418,1.1054,0.3172690763052209,0.14473684210526316
229,0.8809,1.1801,0.2838018741633199,0.19736842105263158
230,0.8851,1.2122,0.3092369477911647,0.20614035087719298
231,0.8683,1.113,0.34002677376171353,0.19298245614035087
232,0.8651,1.0924,0.3413654618473896,0.24853801169590642
233,0.8824,1.1422,0.2918340026773762,0.25
234,0.8561,1.1803,0.3132530120481928,0.1871345029239766
235,0.8825,1.1939,0.3132530120481928,0.17251461988304093
236,0.8876,1.1043,0.3279785809906292,0.1915204678362573
237,0.8831,1.1831,0.3092369477911647,0.16812865497076024
238,0.8787,1.2259,0.2998661311914324,0.19005847953216373
239,0.869,1.1817,0.29451137884872824,0.1915204678362573
240,0.8639,1.1357,0.30655957161981257,0.19736842105263158
241,0.8609,1.188,0.34404283801874164,0.1871345029239766
242,0.8435,1.1357,0.321285140562249,0.23538011695906433
243,0.8636,1.1255,0.3092369477911647,0.2134502923976608
244,0.8626,1.1708,0.30522088353413657,0.17543859649122806
245,0.8768,1.1645,0.3493975903614458,0.21198830409356725
246,0.887,1.1863,0.3668005354752343,0.23684210526315788
247,0.8766,1.1742,0.3319946452476573,0.1871345029239766
248,0.9158,1.1461,0.31994645247657294,0.1695906432748538
249,0.8735,1.1821,0.31994645247657294,0.20906432748538012
250,0.8476,1.1766,0.3534136546184739,0.2309941520467836
251,0.8734,1.2032,0.3386880856760375,0.19444444444444445
252,0.8661,1.1713,0.3453815261044177,0.19883040935672514
253,0.8545,1.2122,0.31860776439089694,0.23391812865497075
254,0.8358,1.1986,0.3534136546184739,0.19444444444444445
255,0.8704,1.2127,0.32396251673360105,0.20321637426900585
256,0.7843,1.202,0.35475234270414996,0.1915204678362573
257,0.8256,1.191,0.35609103078982596,0.19736842105263158
258,0.8271,1.2012,0.35207496653279785,0.22076023391812866
259,0.8224,1.215,0.3319946452476573,0.23391812865497075
260,0.8369,1.1671,0.3319946452476573,0.20760233918128654
261,0.841,1.2292,0.3453815261044177,0.20029239766081872
262,0.8676,1.2157,0.3293172690763052,0.22807017543859648
263,0.861,1.2195,0.3172690763052209,0.21198830409356725
264,0.7998,1.2572,0.37349397590361444,0.19298245614035087
265,0.8126,1.2673,0.35876840696117807,0.19883040935672514
266,0.8074,1.2279,0.3627844712182062,0.195906432748538
267,0.804,1.2455,0.35207496653279785,0.27485380116959063
268,0.8545,1.1366,0.34805890227576974,0.22953216374269006
269,0.8143,1.2227,0.36010709504685406,0.1915204678362573
270,0.8029,1.2527,0.37617135207496655,0.19883040935672514
271,0.8234,1.2034,0.35475234270414996,0.2046783625730994
272,0.818,1.2169,0.3453815261044177,0.23538011695906433
273,0.7927,1.2655,0.3654618473895582,0.18567251461988304
274,0.7714,1.2203,0.3828647925033467,0.20614035087719298
275,0.8552,1.1877,0.36412315930388217,0.2412280701754386
276,0.7956,1.2259,0.3614457831325301,0.20760233918128654
277,0.8275,1.2545,0.35475234270414996,0.24561403508771928
278,0.8544,1.2213,0.33065595716198126,0.19298245614035087
279,0.8516,1.2084,0.3360107095046854,0.23391812865497075
280,0.8468,1.2095,0.3654618473895582,0.22660818713450293
281,0.8431,1.1332,0.3279785809906292,0.24853801169590642
282,0.851,1.1982,0.34002677376171353,0.20321637426900585
283,0.8479,1.1988,0.29451137884872824,0.1915204678362573
284,0.8049,1.2005,0.33467202141900937,0.1871345029239766
285,0.8124,1.2079,0.34805890227576974,0.20614035087719298
286,0.8374,1.1361,0.36010709504685406,0.23684210526315788
287,0.8125,1.23,0.3815261044176707,0.25146198830409355
288,0.8391,1.3001,0.35876840696117807,0.18859649122807018
289,0.8161,1.259,0.3453815261044177,0.21637426900584794
290,0.816,1.1453,0.36947791164658633,0.2880116959064328
291,0.7936,1.2004,0.37751004016064255,0.16812865497076024
292,0.8193,1.24,0.36010709504685406,0.22953216374269006
293,0.8111,1.2686,0.357429718875502,0.22807017543859648
294,0.7983,1.1654,0.3708165997322624,0.19883040935672514
295,0.8566,1.2078,0.38420348058902276,0.24269005847953215
296,0.8019,1.2458,0.35475234270414996,0.16228070175438597
297,0.813,1.26,0.3293172690763052,0.1783625730994152
298,0.7821,1.3037,0.39759036144578314,0.20760233918128654
299,0.8276,1.2588,0.37617135207496655,0.2324561403508772
300,0.7933,1.213,0.3534136546184739,0.2236842105263158
301,0.7923,1.3141,0.3708165997322624,0.22953216374269006
302,0.8,1.2117,0.3360107095046854,0.2309941520467836
303,0.8046,1.2383,0.3614457831325301,0.21783625730994152
304,0.7965,1.1837,0.36412315930388217,0.23830409356725146
305,0.8076,1.3078,0.3427041499330656,0.21929824561403508
306,0.7896,1.2677,0.35207496653279785,0.2149122807017544
307,0.8027,1.5052,0.35876840696117807,0.1739766081871345
308,0.8168,1.2464,0.3627844712182062,0.15789473684210525
309,0.7749,1.2879,0.39357429718875503,0.20906432748538012
310,0.7898,1.546,0.33065595716198126,0.15497076023391812
311,0.7676,1.252,0.35475234270414996,0.20906432748538012
312,0.8102,1.289,0.37751004016064255,0.24415204678362573
313,0.7734,1.2839,0.3949129852744311,0.2733918128654971
314,0.7546,1.3614,0.38018741633199465,0.19298245614035087
315,0.7896,1.4623,0.3748326639892905,0.1871345029239766
316,0.7212,1.3145,0.3748326639892905,0.25877192982456143
317,0.7872,1.3411,0.37617135207496655,0.18567251461988304
318,0.7506,1.2934,0.40829986613119146,0.26900584795321636
319,0.8024,1.3069,0.3868808567603748,0.27485380116959063
320,0.789,1.2647,0.38018741633199465,0.23391812865497075
321,0.8125,1.2699,0.3279785809906292,0.21052631578947367
322,0.7924,1.308,0.36010709504685406,0.19736842105263158
323,0.7888,1.317,0.3534136546184739,0.1783625730994152
324,0.7666,1.2888,0.35876840696117807,0.2046783625730994
325,0.7761,1.2894,0.357429718875502,0.26169590643274854
326,0.7582,1.3508,0.3788487282463186,0.21198830409356725
327,0.7393,1.2844,0.38821954484605087,0.18421052631578946
328,0.7348,1.391,0.38821954484605087,0.2309941520467836
329,0.7874,1.3092,0.40963855421686746,0.28362573099415206
330,0.8007,1.2991,0.38420348058902276,0.2309941520467836
331,0.7705,1.2921,0.3654618473895582,0.2236842105263158
332,0.7774,1.2742,0.37617135207496655,0.19883040935672514
333,0.7651,1.2166,0.392235609103079,0.22514619883040934
334,0.7631,1.3638,0.3668005354752343,0.19736842105263158
335,0.8138,1.2464,0.3855421686746988,0.24853801169590642
336,0.7707,1.2924,0.37349397590361444,0.18567251461988304
337,0.7558,1.2825,0.3908969210174029,0.22076023391812866
338,0.7609,1.3032,0.3815261044176707,0.2236842105263158
339,0.7721,1.4798,0.3654618473895582,0.17251461988304093
340,0.7505,1.4864,0.42704149933065594,0.25146198830409355
341,0.7712,1.246,0.37215528781793844,0.2646198830409357
342,0.7351,1.279,0.41231593038821956,0.24269005847953215
343,0.7299,1.3754,0.3962516733601071,0.20760233918128654
344,0.728,1.3305,0.39357429718875503,0.30409356725146197
345,0.7624,1.3163,0.39357429718875503,0.23391812865497075
346,0.7511,1.3874,0.3989290495314592,0.21929824561403508
347,0.7018,1.281,0.41633199464524767,0.3055555555555556
348,0.726,1.3082,0.3828647925033467,0.27631578947368424
349,0.6791,1.3509,0.37751004016064255,0.19883040935672514
350,0.7739,1.3888,0.3534136546184739,0.2733918128654971
351,0.6675,1.2716,0.4109772423025435,0.23976608187134502
352,0.6895,1.3806,0.42168674698795183,0.27631578947368424
353,0.74,1.3376,0.4029451137884873,0.21052631578947367
354,0.7697,1.4972,0.3962516733601071,0.1783625730994152
355,0.7631,1.3016,0.3908969210174029,0.22953216374269006
356,0.7022,1.352,0.4109772423025435,0.22076023391812866
357,0.7408,1.3499,0.3908969210174029,0.22514619883040934
358,0.7622,1.3437,0.3828647925033467,0.21783625730994152
359,0.7053,1.3836,0.3855421686746988,0.2222222222222222
360,0.724,1.3422,0.4149933065595716,0.24415204678362573
361,0.7251,1.3153,0.4390896921017403,0.21929824561403508
362,0.7045,1.413,0.4029451137884873,0.23538011695906433
363,0.6679,1.5971,0.42704149933065594,0.21198830409356725
364,0.7318,1.3441,0.39357429718875503,0.21929824561403508
365,0.7728,1.4158,0.35876840696117807,0.22660818713450293
366,0.7456,1.35,0.3828647925033467,0.2324561403508772
367,0.7249,1.3188,0.3962516733601071,0.22514619883040934
368,0.6936,1.2718,0.4149933065595716,0.27923976608187134
369,0.6807,1.338,0.4484605087014726,0.20175438596491227
370,0.6998,1.4173,0.40829986613119146,0.2412280701754386
371,0.679,1.4297,0.4497991967871486,0.21929824561403508
372,0.6788,1.3965,0.4149933065595716,0.21052631578947367
373,0.6875,1.4155,0.42168674698795183,0.20029239766081872
374,0.7058,1.4003,0.4364123159303882,0.2134502923976608
375,0.7028,1.4129,0.41231593038821956,0.18859649122807018
376,0.6713,1.3614,0.4042838018741633,0.21783625730994152
377,0.7002,1.4853,0.4497991967871486,0.2573099415204678
378,0.756,1.326,0.4203480589022758,0.27923976608187134
379,0.6866,1.4588,0.428380187416332,0.1695906432748538
380,0.6806,1.3854,0.4524765729585007,0.21929824561403508
381,0.6878,1.3943,0.42168674698795183,0.19298245614035087
382,0.6458,1.3884,0.4444444444444444,0.18567251461988304
383,0.689,1.438,0.43105756358768405,0.21198830409356725
384,0.6689,1.3954,0.41231593038821956,0.22807017543859648
385,0.6842,1.3345,0.41365461847389556,0.26169590643274854
386,0.6801,1.3704,0.43775100401606426,0.25292397660818716
387,0.6599,1.3648,0.42302543507362783,0.24707602339181287
388,0.676,1.3902,0.39759036144578314,0.1739766081871345
389,0.7104,1.3919,0.428380187416332,0.2631578947368421
390,0.6248,1.3294,0.4444444444444444,0.22660818713450293
391,0.6545,1.4592,0.4149933065595716,0.20175438596491227
392,0.6822,1.4686,0.42302543507362783,0.20029239766081872
393,0.718,1.4091,0.4323962516733601,0.24415204678362573
394,0.6132,1.456,0.46720214190093706,0.2324561403508772
395,0.6806,1.4035,0.46586345381526106,0.23538011695906433
396,0.6693,1.429,0.42570281124497994,0.24707602339181287
397,0.6469,1.3722,0.4524765729585007,0.27046783625730997
398,0.6818,1.4684,0.4457831325301205,0.19883040935672514
399,0.6595,1.3983,0.41231593038821956,0.22514619883040934
400,0.6514,1.4682,0.43373493975903615,0.21783625730994152
401,0.6322,1.4653,0.45113788487282463,0.2324561403508772
402,0.617,1.494,0.4457831325301205,0.25292397660818716
403,0.6295,1.4673,0.4738955823293173,0.24707602339181287
404,0.6435,1.4879,0.4350736278447122,0.20906432748538012
405,0.6471,1.3879,0.4497991967871486,0.24853801169590642
406,0.6238,1.416,0.45917001338688085,0.3201754385964912
407,0.6097,1.4105,0.4390896921017403,0.2412280701754386
408,0.6093,1.4072,0.47121820615796517,0.23538011695906433
409,0.6522,1.3798,0.4404283801874163,0.20760233918128654
410,0.6555,1.5306,0.42302543507362783,0.23391812865497075
411,0.6253,1.4462,0.47657295850066933,0.24853801169590642
412,0.5924,1.3377,0.46586345381526106,0.24707602339181287
413,0.5905,1.3422,0.45917001338688085,0.23830409356725146
414,0.6381,1.4332,0.5060240963855421,0.2821637426900585
415,0.6138,1.5409,0.4390896921017403,0.26169590643274854
416,0.6208,1.5772,0.41231593038821956,0.19005847953216373
417,0.6119,1.5247,0.4350736278447122,0.2412280701754386
418,0.5753,1.3569,0.464524765729585,0.23391812865497075
419,0.6354,1.4329,0.428380187416332,0.20321637426900585
420,0.5909,1.4707,0.46184738955823296,0.2236842105263158
421,0.6243,1.4716,0.5087014725568942,0.23538011695906433
422,0.6261,1.4397,0.48326639892904955,0.23684210526315788
423,0.6471,1.4155,0.4779116465863454,0.21052631578947367
424,0.6385,1.4551,0.4886211512717537,0.2324561403508772
425,0.6135,1.4112,0.47657295850066933,0.22660818713450293
426,0.5946,1.4324,0.4578313253012048,0.2543859649122807
427,0.6098,1.3612,0.5087014725568942,0.32894736842105265
428,0.6718,1.3719,0.43775100401606426,0.22953216374269006
429,0.7158,1.372,0.42302543507362783,0.2046783625730994
430,0.6141,1.5478,0.45917001338688085,0.2149122807017544
431,0.5884,1.3484,0.4926372155287818,0.2543859649122807
432,0.6288,1.4839,0.4819277108433735,0.30116959064327486
433,0.628,1.4888,0.49531459170013387,0.2236842105263158
434,0.5994,1.5802,0.5060240963855421,0.2236842105263158
435,0.6192,1.5198,0.4779116465863454,0.24707602339181287
436,0.5578,1.5287,0.5180722891566265,0.24707602339181287
437,0.5939,1.4157,0.5033467202141901,0.23976608187134502
438,0.5735,1.5456,0.47121820615796517,0.25584795321637427
439,0.5933,1.4797,0.4738955823293173,0.260233918128655
440,0.5767,1.5229,0.500669344042838,0.2412280701754386
441,0.5868,1.3992,0.4819277108433735,0.25146198830409355
442,0.5514,1.4902,0.4899598393574297,0.22953216374269006
443,0.6307,1.5476,0.46586345381526106,0.24853801169590642
444,0.5589,1.5226,0.5247657295850067,0.26608187134502925
445,0.5688,1.6858,0.5046854082998661,0.23538011695906433
446,0.5735,1.5947,0.4886211512717537,0.24853801169590642
447,0.5574,1.4252,0.500669344042838,0.2646198830409357
448,0.5143,1.4993,0.5301204819277109,0.2631578947368421
449,0.5104,1.3649,0.5394912985274432,0.2894736842105263
450,0.5716,1.5276,0.5341365461847389,0.2894736842105263
451,0.5729,1.3936,0.4819277108433735,0.23684210526315788
452,0.5521,1.5027,0.5020080321285141,0.21052631578947367
453,0.5411,1.4634,0.5153949129852744,0.24707602339181287
454,0.5554,1.5215,0.5220883534136547,0.22953216374269006
455,0.5568,1.5312,0.4939759036144578,0.21929824561403508
456,0.6183,1.536,0.4779116465863454,0.20906432748538012
457,0.5312,1.4551,0.5127175368139224,0.21198830409356725
458,0.5832,1.4557,0.5220883534136547,0.25584795321637427
459,0.5378,1.6482,0.5113788487282463,0.22953216374269006
460,0.5348,1.5563,0.5073627844712182,0.22953216374269006
461,0.554,1.3615,0.5100401606425703,0.29239766081871343
462,0.529,1.5049,0.5207496653279786,0.2631578947368421
463,0.5562,1.451,0.5220883534136547,0.2997076023391813
464,0.529,1.4617,0.5528781793842035,0.22953216374269006
465,0.5051,1.4841,0.5394912985274432,0.20029239766081872
466,0.5675,1.5791,0.5033467202141901,0.22660818713450293
467,0.5586,1.599,0.5327978580990629,0.26169590643274854
468,0.5468,1.5861,0.5528781793842035,0.25146198830409355
