epoch,train_loss,test_loss,train_accuracy,test_accuracy
78,0.9699,1.0612,0.26238286479250333,0.21637426900584794
79,0.9463,1.0508,0.3119143239625167,0.25584795321637427
80,0.9335,1.0609,0.28112449799196787,0.22076023391812866
81,0.9509,1.0536,0.2824631860776439,0.23391812865497075
82,0.9408,1.0709,0.3078982597054886,0.2324561403508772
83,0.9321,1.0644,0.29451137884872824,0.2412280701754386
84,0.9413,1.0758,0.31593038821954483,0.25
85,0.9463,1.075,0.2931726907630522,0.21783625730994152
86,0.93,1.051,0.2958500669344043,0.20760233918128654
87,0.959,1.0854,0.2570281124497992,0.25
88,0.9491,1.0723,0.2797858099062918,0.2412280701754386
89,0.911,1.0804,0.3092369477911647,0.23391812865497075
90,0.921,1.0749,0.3092369477911647,0.24269005847953215
91,0.9239,1.098,0.26639892904953144,0.21198830409356725
92,0.9215,1.1159,0.30120481927710846,0.19736842105263158
93,0.9441,1.0814,0.30120481927710846,0.20760233918128654
94,0.9443,1.0949,0.27309236947791166,0.18128654970760233
95,0.9529,1.0846,0.2757697456492637,0.21929824561403508
96,0.9473,1.0705,0.24765729585006693,0.195906432748538
97,0.9648,1.1131,0.2556894243641232,0.15935672514619884
98,0.9357,1.1127,0.2878179384203481,0.20175438596491227
99,0.9629,1.0791,0.2637215528781794,0.23538011695906433
100,0.9275,1.0964,0.2797858099062918,0.18567251461988304
101,0.9561,1.0917,0.30254350736278446,0.23538011695906433
102,0.9376,1.0541,0.31459170013386883,0.29239766081871343
103,0.9355,1.0961,0.34805890227576974,0.1827485380116959
104,0.945,1.0927,0.2838018741633199,0.25877192982456143
105,0.945,1.0936,0.3092369477911647,0.24561403508771928
106,0.9153,1.0977,0.30522088353413657,0.21637426900584794
107,0.9238,1.0752,0.2878179384203481,0.2149122807017544
108,0.9349,1.0798,0.2717536813922356,0.2309941520467836
109,0.941,1.0954,0.27041499330655955,0.2134502923976608
110,0.9376,1.0784,0.2784471218206158,0.23830409356725146
111,0.9438,1.0738,0.2824631860776439,0.24853801169590642
112,0.9135,1.0879,0.29451137884872824,0.25
113,0.9467,1.0882,0.2878179384203481,0.22807017543859648
114,0.9445,1.0914,0.27309236947791166,0.260233918128655
115,0.9085,1.0908,0.27710843373493976,0.20614035087719298
116,0.9539,1.076,0.26639892904953144,0.21052631578947367
117,0.9354,1.0647,0.26639892904953144,0.22076023391812866
118,0.9453,1.0933,0.2583668005354752,0.19005847953216373
119,0.948,1.0743,0.2543507362784471,0.19883040935672514
120,0.9077,1.0875,0.2744310575635877,0.2309941520467836
121,0.9542,1.1326,0.25301204819277107,0.195906432748538
122,0.944,1.0588,0.2583668005354752,0.2309941520467836
123,0.9387,1.0963,0.2744310575635877,0.20614035087719298
124,0.9341,1.1067,0.26506024096385544,0.20906432748538012
125,0.9457,1.0833,0.2717536813922356,0.21052631578947367
126,0.9377,1.0927,0.27041499330655955,0.20321637426900585
127,0.9072,1.094,0.3078982597054886,0.19444444444444445
128,0.9493,1.078,0.2824631860776439,0.23684210526315788
129,0.8983,1.0977,0.29451137884872824,0.20760233918128654
130,0.94,1.1138,0.27710843373493976,0.19298245614035087
131,0.9251,1.0488,0.3038821954484605,0.22953216374269006
132,0.9637,1.0723,0.2797858099062918,0.26169590643274854
133,0.947,1.0948,0.2824631860776439,0.19444444444444445
134,0.9389,1.0721,0.27309236947791166,0.2412280701754386
135,0.9266,1.0758,0.2797858099062918,0.2412280701754386
136,0.9328,1.109,0.30254350736278446,0.2543859649122807
137,0.9152,1.0898,0.30254350736278446,0.24561403508771928
138,0.935,1.0681,0.2838018741633199,0.20321637426900585
139,0.9559,1.0838,0.2570281124497992,0.2309941520467836
140,0.932,1.0819,0.2918340026773762,0.24707602339181287
141,0.9527,1.0738,0.2784471218206158,0.25292397660818716
142,0.9396,1.0749,0.30522088353413657,0.24561403508771928
143,0.9271,1.0626,0.31994645247657294,0.2222222222222222
144,0.9503,1.083,0.2918340026773762,0.2309941520467836
145,0.9022,1.1047,0.29852744310575635,0.24415204678362573
146,0.9016,1.0931,0.26907630522088355,0.24561403508771928
147,0.9306,1.0671,0.2878179384203481,0.22076023391812866
148,0.9255,1.0753,0.285140562248996,0.26169590643274854
149,0.9453,1.0874,0.30522088353413657,0.25146198830409355
150,0.9413,1.0932,0.30254350736278446,0.23684210526315788
151,0.9462,1.1007,0.3092369477911647,0.2222222222222222
152,0.9375,1.0817,0.30522088353413657,0.24561403508771928
153,0.9137,1.12,0.2971887550200803,0.2236842105263158
154,0.9419,1.0783,0.3078982597054886,0.2324561403508772
155,0.8921,1.0972,0.32396251673360105,0.22807017543859648
156,0.918,1.1123,0.3172690763052209,0.24707602339181287
157,0.9167,1.0688,0.34002677376171353,0.2324561403508772
158,0.9557,1.0719,0.31057563587684067,0.2309941520467836
159,0.9073,1.1306,0.30254350736278446,0.24269005847953215
160,0.9094,1.0586,0.28647925033467203,0.20321637426900585
161,0.91,1.1154,0.3132530120481928,0.2134502923976608
162,0.9141,1.1126,0.28647925033467203,0.21052631578947367
163,0.9246,1.0918,0.2757697456492637,0.22076023391812866
164,0.9195,1.121,0.2891566265060241,0.2222222222222222
165,0.9299,1.0851,0.2797858099062918,0.20614035087719298
166,0.9409,1.0778,0.31057563587684067,0.19444444444444445
167,0.9257,1.1015,0.30254350736278446,0.18421052631578946
168,0.9285,1.0932,0.27710843373493976,0.23976608187134502
169,0.913,1.0878,0.2824631860776439,0.1783625730994152
170,0.9296,1.1425,0.2556894243641232,0.2236842105263158
171,0.9049,1.0852,0.285140562248996,0.22076023391812866
172,0.9221,1.0937,0.29049531459170014,0.20906432748538012
173,0.9316,1.0956,0.2797858099062918,0.2046783625730994
174,0.901,1.0798,0.2784471218206158,0.20906432748538012
175,0.8924,1.0987,0.33065595716198126,0.21637426900584794
176,0.9281,1.0767,0.2838018741633199,0.21198830409356725
177,0.907,1.0861,0.28112449799196787,0.22953216374269006
178,0.909,1.1211,0.321285140562249,0.260233918128655
179,0.921,1.1262,0.2931726907630522,0.2149122807017544
180,0.9082,1.1277,0.2958500669344043,0.19736842105263158
181,0.9031,1.119,0.31057563587684067,0.21198830409356725
182,0.9464,1.1061,0.30120481927710846,0.19444444444444445
183,0.9243,1.0824,0.29049531459170014,0.19444444444444445
184,0.9088,1.0937,0.2757697456492637,0.23830409356725146
185,0.9126,1.1046,0.2717536813922356,0.18859649122807018
186,0.9131,1.0795,0.26104417670682734,0.18859649122807018
187,0.9422,1.0693,0.285140562248996,0.20175438596491227
188,0.9069,1.1027,0.26506024096385544,0.195906432748538
189,0.9315,1.0981,0.31860776439089694,0.2134502923976608
190,0.9191,1.1029,0.2958500669344043,0.21052631578947367
191,0.9123,1.0861,0.3078982597054886,0.18859649122807018
192,0.9052,1.0523,0.2971887550200803,0.23538011695906433
193,0.9602,1.0624,0.30522088353413657,0.23976608187134502
194,0.9057,1.148,0.2797858099062918,0.1783625730994152
195,0.9099,1.1079,0.30254350736278446,0.1871345029239766
196,0.9199,1.11,0.29049531459170014,0.2222222222222222
197,0.9262,1.1425,0.2797858099062918,0.19444444444444445
198,0.9249,1.1039,0.2744310575635877,0.2134502923976608
199,0.9461,1.1284,0.30254350736278446,0.21198830409356725
200,0.9141,1.1157,0.28647925033467203,0.2412280701754386
201,0.9165,1.1118,0.30120481927710846,0.2222222222222222
202,0.931,1.1109,0.2891566265060241,0.2134502923976608
203,0.9324,1.1072,0.3038821954484605,0.22807017543859648
204,0.9344,1.1307,0.2878179384203481,0.2149122807017544
205,0.9136,1.102,0.3279785809906292,0.22076023391812866
206,0.9193,1.1377,0.3172690763052209,0.17690058479532164
207,0.9208,1.119,0.3172690763052209,0.2134502923976608
208,0.922,1.1057,0.285140562248996,0.23538011695906433
209,0.9355,1.1035,0.2891566265060241,0.23391812865497075
210,0.9224,1.1108,0.31057563587684067,0.23538011695906433
211,0.9242,1.095,0.31459170013386883,0.22076023391812866
212,0.8992,1.1066,0.30655957161981257,0.1871345029239766
213,0.917,1.0805,0.2958500669344043,0.21198830409356725
214,0.8954,1.0991,0.2838018741633199,0.19883040935672514
215,0.9061,1.1549,0.30522088353413657,0.25146198830409355
216,0.9073,1.0837,0.38018741633199465,0.27923976608187134
217,0.9556,1.1008,0.321285140562249,0.2880116959064328
218,0.9269,1.1037,0.3038821954484605,0.2149122807017544
219,0.9229,1.1158,0.2891566265060241,0.2412280701754386
220,0.9066,1.1226,0.3078982597054886,0.23684210526315788
221,0.9092,1.1024,0.2998661311914324,0.24269005847953215
222,0.9316,1.1144,0.26238286479250333,0.19298245614035087
223,0.9045,1.1239,0.3119143239625167,0.2324561403508772
224,0.9198,1.1188,0.29049531459170014,0.19736842105263158
225,0.9209,1.0526,0.2838018741633199,0.2309941520467836
226,0.8939,1.1237,0.30522088353413657,0.260233918128655
227,0.8975,1.115,0.32663989290495316,0.24269005847953215
228,0.903,1.0986,0.31994645247657294,0.23391812865497075
229,0.9402,1.0803,0.2878179384203481,0.21198830409356725
230,0.9009,1.1129,0.3092369477911647,0.26169590643274854
231,0.9093,1.0959,0.2918340026773762,0.26169590643274854
232,0.8805,1.1745,0.31593038821954483,0.2324561403508772
233,0.9026,1.1043,0.30254350736278446,0.1695906432748538
234,0.9239,1.1019,0.2891566265060241,0.2309941520467836
235,0.8898,1.1213,0.27710843373493976,0.20175438596491227
236,0.8968,1.1024,0.3119143239625167,0.21783625730994152
237,0.9341,1.0851,0.2784471218206158,0.24707602339181287
238,0.8959,1.113,0.2757697456492637,0.22660818713450293
239,0.9427,1.0932,0.2838018741633199,0.2324561403508772
240,0.8909,1.1287,0.31994645247657294,0.21783625730994152
241,0.938,1.0744,0.26238286479250333,0.22076023391812866
242,0.93,1.0996,0.2971887550200803,0.22953216374269006
243,0.9012,1.0894,0.2824631860776439,0.195906432748538
244,0.9123,1.1203,0.2797858099062918,0.23391812865497075
245,0.9184,1.1492,0.2784471218206158,0.23830409356725146
246,0.9239,1.1002,0.2838018741633199,0.20760233918128654
247,0.9125,1.1061,0.29451137884872824,0.23830409356725146
248,0.9028,1.1103,0.3132530120481928,0.19444444444444445
249,0.8909,1.1485,0.29451137884872824,0.2134502923976608
250,0.9175,1.1101,0.3172690763052209,0.22953216374269006
251,0.8944,1.1566,0.3092369477911647,0.21929824561403508
252,0.9206,1.1077,0.26506024096385544,0.23391812865497075
253,0.9113,1.1391,0.30254350736278446,0.25584795321637427
254,0.8885,1.1141,0.3092369477911647,0.22807017543859648
255,0.9224,1.1502,0.2878179384203481,0.2222222222222222
256,0.8991,1.1127,0.3253012048192771,0.24707602339181287
257,0.9225,1.1467,0.33467202141900937,0.25877192982456143
258,0.8915,1.1635,0.32262382864792505,0.24561403508771928
259,0.9318,1.1154,0.32396251673360105,0.2719298245614035
260,0.8997,1.0501,0.2878179384203481,0.21929824561403508
261,0.9156,1.1336,0.3132530120481928,0.25877192982456143
262,0.9221,1.1301,0.30120481927710846,0.20029239766081872
263,0.8644,1.1333,0.30120481927710846,0.27485380116959063
264,0.8881,1.0891,0.3092369477911647,0.26900584795321636
265,0.878,1.1322,0.321285140562249,0.2222222222222222
266,0.877,1.1022,0.31057563587684067,0.21783625730994152
267,0.8951,1.114,0.2838018741633199,0.23976608187134502
268,0.8851,1.1334,0.3172690763052209,0.25146198830409355
269,0.8944,1.0999,0.3078982597054886,0.20175438596491227
270,0.8904,1.0894,0.30120481927710846,0.27631578947368424
271,0.9024,1.1317,0.30522088353413657,0.19005847953216373
272,0.8863,1.1415,0.3092369477911647,0.20175438596491227
273,0.9386,1.1897,0.26506024096385544,0.2236842105263158
274,0.879,1.0951,0.357429718875502,0.2543859649122807
275,0.8972,1.1001,0.31860776439089694,0.2646198830409357
276,0.8997,1.084,0.3119143239625167,0.19883040935672514
277,0.8827,1.1479,0.3092369477911647,0.24707602339181287
278,0.9233,1.1552,0.3279785809906292,0.24853801169590642
279,0.8808,1.1229,0.3132530120481928,0.2719298245614035
280,0.8948,1.1345,0.3507362784471218,0.25
281,0.8752,1.1329,0.3078982597054886,0.23538011695906433
282,0.9507,1.1854,0.2958500669344043,0.22514619883040934
283,0.9152,1.1287,0.31593038821954483,0.23830409356725146
284,0.9234,1.1457,0.29049531459170014,0.2309941520467836
285,0.8802,1.1395,0.3253012048192771,0.24853801169590642
286,0.884,1.1488,0.33467202141900937,0.2631578947368421
287,0.91,1.1152,0.31459170013386883,0.25584795321637427
288,0.8588,1.1428,0.3279785809906292,0.23830409356725146
289,0.9179,1.3052,0.32396251673360105,0.1476608187134503
290,0.9284,1.1323,0.3360107095046854,0.22953216374269006
291,0.8776,1.1221,0.30522088353413657,0.2149122807017544
292,0.8941,1.1557,0.31459170013386883,0.25877192982456143
293,0.8426,1.1256,0.3293172690763052,0.22953216374269006
294,0.8589,1.1607,0.3333333333333333,0.2909356725146199
295,0.8894,1.1441,0.2971887550200803,0.25
296,0.856,1.1471,0.31593038821954483,0.22953216374269006
297,0.8883,1.139,0.32396251673360105,0.1871345029239766
298,0.8898,1.1607,0.2971887550200803,0.2309941520467836
299,0.8718,1.1509,0.31994645247657294,0.21198830409356725
300,0.8227,1.1816,0.36412315930388217,0.2646198830409357
301,0.8692,1.2121,0.3373493975903614,0.24269005847953215
302,0.8891,1.1317,0.32663989290495316,0.24707602339181287
303,0.8329,1.1625,0.32396251673360105,0.21198830409356725
304,0.892,1.3224,0.3413654618473896,0.14035087719298245
305,0.8553,1.1842,0.3493975903614458,0.23538011695906433
306,0.8538,1.2575,0.2998661311914324,0.19005847953216373
307,0.9017,1.203,0.30254350736278446,0.21198830409356725
308,0.8739,1.1742,0.31994645247657294,0.24707602339181287
309,0.8411,1.14,0.33467202141900937,0.2909356725146199
310,0.8579,1.1682,0.3453815261044177,0.27631578947368424
311,0.8852,1.1959,0.32262382864792505,0.27631578947368424
312,0.8616,1.1796,0.3493975903614458,0.27923976608187134
313,0.8741,1.2748,0.3253012048192771,0.20321637426900585
314,0.8444,1.2041,0.3386880856760375,0.21783625730994152
315,0.8809,1.2071,0.3279785809906292,0.2719298245614035
316,0.9053,1.146,0.3413654618473896,0.2573099415204678
317,0.881,1.1804,0.3092369477911647,0.21198830409356725
318,0.8928,1.1489,0.3360107095046854,0.25584795321637427
319,0.8925,1.196,0.2931726907630522,0.23830409356725146
320,0.8763,1.1627,0.29852744310575635,0.27631578947368424
321,0.8525,1.2216,0.3293172690763052,0.2880116959064328
322,0.8307,1.1913,0.34805890227576974,0.22807017543859648
323,0.8543,1.1829,0.35609103078982596,0.23538011695906433
324,0.8967,1.1453,0.3253012048192771,0.2821637426900585
325,0.8658,1.2384,0.32262382864792505,0.20906432748538012
326,0.887,1.174,0.31593038821954483,0.21783625730994152
327,0.8738,1.1665,0.32663989290495316,0.3347953216374269
328,0.9184,1.1704,0.3386880856760375,0.1783625730994152
329,0.8453,1.1576,0.32663989290495316,0.17690058479532164
330,0.8572,1.1448,0.31994645247657294,0.27485380116959063
331,0.8749,1.206,0.3708165997322624,0.28654970760233917
332,0.8487,1.1568,0.3534136546184739,0.22514619883040934
333,0.8915,1.1501,0.3386880856760375,0.2149122807017544
334,0.8505,1.1759,0.3534136546184739,0.25292397660818716
335,0.8663,1.164,0.3386880856760375,0.27485380116959063
336,0.8551,1.1908,0.29852744310575635,0.27631578947368424
337,0.831,1.1526,0.3413654618473896,0.24415204678362573
338,0.851,1.1595,0.35609103078982596,0.2733918128654971
339,0.8645,1.179,0.3828647925033467,0.27923976608187134
340,0.7853,1.1948,0.36947791164658633,0.2222222222222222
341,0.8407,1.1897,0.34805890227576974,0.26169590643274854
342,0.8525,1.2453,0.3534136546184739,0.2953216374269006
343,0.8133,1.2456,0.31994645247657294,0.13596491228070176
344,0.8248,1.2161,0.3253012048192771,0.25146198830409355
345,0.8361,1.1984,0.33065595716198126,0.2807017543859649
346,0.8114,1.2658,0.35609103078982596,0.20906432748538012
347,0.8486,1.2686,0.36412315930388217,0.2573099415204678
348,0.8412,1.2346,0.3453815261044177,0.25146198830409355
349,0.8258,1.2303,0.34404283801874164,0.22953216374269006
350,0.8101,1.2023,0.3386880856760375,0.23684210526315788
351,0.8727,1.1603,0.31994645247657294,0.21198830409356725
352,0.8453,1.2451,0.36412315930388217,0.23976608187134502
353,0.8491,1.1726,0.3708165997322624,0.23976608187134502
354,0.836,1.2539,0.35876840696117807,0.25
355,0.82,1.2248,0.3507362784471218,0.21929824561403508
356,0.8518,1.1767,0.31459170013386883,0.22807017543859648
357,0.8377,1.1816,0.3373493975903614,0.195906432748538
358,0.7875,1.1587,0.36412315930388217,0.2821637426900585
359,0.8036,1.2077,0.3855421686746988,0.23391812865497075
360,0.8525,1.2365,0.3654618473895582,0.21637426900584794
361,0.8458,1.1933,0.36412315930388217,0.2850877192982456
362,0.7993,1.2131,0.3427041499330656,0.25
363,0.7954,1.2033,0.3868808567603748,0.27046783625730997
364,0.8421,1.1765,0.3413654618473896,0.2777777777777778
365,0.8052,1.2216,0.35475234270414996,0.22953216374269006
366,0.7917,1.1955,0.3507362784471218,0.21198830409356725
367,0.8087,1.1859,0.35207496653279785,0.20321637426900585
368,0.829,1.2615,0.3132530120481928,0.19883040935672514
369,0.8258,1.2977,0.3386880856760375,0.22076023391812866
370,0.784,1.1663,0.38821954484605087,0.24707602339181287
371,0.8019,1.1801,0.3815261044176707,0.2733918128654971
372,0.8283,1.205,0.36947791164658633,0.24269005847953215
373,0.8767,1.2039,0.37751004016064255,0.22076023391812866
374,0.8231,1.1894,0.35876840696117807,0.20321637426900585
375,0.8123,1.1915,0.34805890227576974,0.26900584795321636
376,0.8168,1.2475,0.3708165997322624,0.20321637426900585
377,0.8095,1.224,0.35876840696117807,0.17251461988304093
378,0.8113,1.2448,0.38018741633199465,0.1739766081871345
379,0.8306,1.2386,0.3788487282463186,0.20029239766081872
380,0.8074,1.2539,0.40963855421686746,0.1739766081871345
381,0.8258,1.3097,0.3668005354752343,0.17251461988304093
382,0.8044,1.3079,0.33065595716198126,0.16228070175438597
383,0.7955,1.2753,0.3614457831325301,0.18567251461988304
384,0.7827,1.2364,0.4149933065595716,0.2821637426900585
385,0.8187,1.2438,0.37751004016064255,0.19444444444444445
386,0.7798,1.23,0.3962516733601071,0.2821637426900585
387,0.8182,1.2169,0.3908969210174029,0.2309941520467836
388,0.8032,1.2689,0.4029451137884873,0.13596491228070176
389,0.8324,1.297,0.3828647925033467,0.19444444444444445
390,0.7921,1.193,0.4002677376171352,0.20760233918128654
391,0.769,1.2696,0.4109772423025435,0.21052631578947367
392,0.761,1.2116,0.428380187416332,0.21637426900584794
393,0.8054,1.2556,0.4002677376171352,0.2412280701754386
394,0.8002,1.236,0.4002677376171352,0.24415204678362573
395,0.7744,1.2699,0.4029451137884873,0.20760233918128654
396,0.7643,1.2592,0.3748326639892905,0.17690058479532164
397,0.8085,1.2414,0.39357429718875503,0.2324561403508772
398,0.8068,1.2131,0.40562248995983935,0.27046783625730997
399,0.7513,1.3146,0.36813922356091033,0.13742690058479531
400,0.8127,1.2703,0.36813922356091033,0.18421052631578946
401,0.7923,1.2749,0.40829986613119146,0.22807017543859648
402,0.7821,1.2594,0.3962516733601071,0.17690058479532164
403,0.7502,1.2933,0.3895582329317269,0.1827485380116959
404,0.7922,1.3453,0.4404283801874163,0.2236842105263158
405,0.7514,1.345,0.4444444444444444,0.21052631578947367
406,0.748,1.3744,0.4524765729585007,0.17982456140350878
407,0.7719,1.3202,0.4390896921017403,0.1695906432748538
408,0.7334,1.2815,0.41365461847389556,0.20029239766081872
409,0.7848,1.3578,0.4431057563587684,0.19883040935672514
410,0.7221,1.4145,0.43373493975903615,0.1915204678362573
411,0.7115,1.3721,0.4859437751004016,0.1871345029239766
412,0.7536,1.374,0.4779116465863454,0.2046783625730994
413,0.7311,1.3543,0.4564926372155288,0.1827485380116959
414,0.7261,1.3391,0.4524765729585007,0.1871345029239766
415,0.7821,1.3789,0.4605087014725569,0.18421052631578946
416,0.7269,1.318,0.4524765729585007,0.21929824561403508
417,0.7521,1.3822,0.4404283801874163,0.1695906432748538
418,0.7227,1.2978,0.47121820615796517,0.1783625730994152
419,0.7061,1.4055,0.4979919678714859,0.17105263157894737
420,0.7375,1.3624,0.464524765729585,0.2046783625730994
421,0.7054,1.3472,0.4819277108433735,0.21637426900584794
422,0.6987,1.3696,0.4578313253012048,0.20614035087719298
423,0.7305,1.2833,0.46720214190093706,0.23538011695906433
424,0.7234,1.3047,0.5020080321285141,0.27923976608187134
425,0.7234,1.3415,0.46184738955823296,0.20906432748538012
426,0.7049,1.4058,0.4524765729585007,0.16812865497076024
427,0.7235,1.3015,0.4738955823293173,0.22807017543859648
428,0.7227,1.384,0.46586345381526106,0.16374269005847952
429,0.7123,1.468,0.4738955823293173,0.19298245614035087
430,0.6739,1.4323,0.4497991967871486,0.20906432748538012
431,0.6859,1.307,0.5327978580990629,0.22807017543859648
432,0.6708,1.4149,0.5247657295850067,0.1739766081871345
433,0.6711,1.4196,0.4886211512717537,0.195906432748538
434,0.6943,1.359,0.45917001338688085,0.1915204678362573
435,0.7114,1.4552,0.5140562248995983,0.2149122807017544
436,0.6711,1.4263,0.48058902275769744,0.18859649122807018
437,0.7047,1.3591,0.5127175368139224,0.1783625730994152
438,0.6567,1.4117,0.5341365461847389,0.17251461988304093
439,0.6641,1.3728,0.5475234270414994,0.19005847953216373
440,0.7045,1.358,0.5140562248995983,0.21637426900584794
441,0.6924,1.3818,0.48058902275769744,0.18421052631578946
442,0.6916,1.3486,0.4966532797858099,0.22660818713450293
443,0.6885,1.3783,0.5020080321285141,0.1695906432748538
444,0.6719,1.3514,0.5020080321285141,0.21637426900584794
445,0.6811,1.3509,0.535475234270415,0.24561403508771928
446,0.6596,1.4399,0.4966532797858099,0.19883040935672514
447,0.62,1.4291,0.5502008032128514,0.2149122807017544
448,0.6695,1.4054,0.4725568942436412,0.22076023391812866
449,0.6554,1.397,0.4979919678714859,0.22807017543859648
450,0.6094,1.3787,0.5341365461847389,0.20906432748538012
451,0.6664,1.3694,0.5247657295850067,0.23830409356725146
452,0.6119,1.5334,0.5488621151271754,0.3611111111111111
453,0.6252,1.4222,0.5742971887550201,0.25
454,0.6309,1.4614,0.5515394912985274,0.19005847953216373
455,0.7146,1.4623,0.47121820615796517,0.18128654970760233
456,0.5857,1.3781,0.5461847389558233,0.21198830409356725
457,0.6732,1.4659,0.5020080321285141,0.20906432748538012
458,0.6444,1.4727,0.5421686746987951,0.22807017543859648
459,0.6038,1.4402,0.5180722891566265,0.23684210526315788
460,0.6331,1.394,0.5555555555555556,0.24561403508771928
461,0.6071,1.4631,0.5314591700133868,0.22953216374269006
462,0.6556,1.5275,0.5555555555555556,0.32748538011695905
463,0.6563,1.4262,0.5180722891566265,0.21198830409356725
464,0.6404,1.4244,0.4926372155287818,0.31871345029239767
465,0.629,1.4338,0.5408299866131191,0.16812865497076024
466,0.6191,1.4935,0.5635876840696118,0.21637426900584794
467,0.6409,1.4736,0.5314591700133868,0.18421052631578946
468,0.6197,1.4891,0.5234270414993306,0.2631578947368421
469,0.5675,1.4946,0.5742971887550201,0.16812865497076024
